,School_ID,School_Code,School Name_x,Cohort,Subgroup,Students,Grads,Rate,Governance,Unnamed: 8,Unnamed: 9,Unnamed: 10,Test Name,Subject,School Name_y,Learning Network,Grade,Category,"Number
Tested",Below Basic Count #,Below Basic Percent %,Basic Count #,Basic Percent %,Proficient Count #,Proficient Basic Percent %,Advanced Count #,Advanced Percent %,Prof and Adv Count #,Prof and Adv. Percent %,Average Score,Average Score2
357,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,Keystone,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,49,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
358,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
359,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
360,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
361,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
362,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
363,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
364,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
365,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
366,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
367,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
368,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
369,402,402,OVERBROOK HIGH SCHOOL,2013-2014,IEP,35,14,40%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
370,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,Keystone,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,19,17,89%,2,11%,0,0%,0,0%,0,0%,0.276315789,1.105263144
371,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,Keystone,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,64,28,44%,34,53%,2,3%,0,0%,2,3%,0.3984375,1.59375
372,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,Keystone,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
373,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,Keystone,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,54,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
374,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,Keystone,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
375,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,Keystone,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,49,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
376,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
377,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
378,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
379,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Literature,Overbrook High School,NEIGHBORHOOD NETWORK 2,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
380,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
381,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
382,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
383,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Math,Overbrook High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
384,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
385,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
386,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
387,402,402,OVERBROOK HIGH SCHOOL,2013-2014,Not IEP,124,73,59%,District,,,,PSSA,Science,Overbrook High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
388,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,Keystone,Math,High School of Engineering and Science,AUTONOMY NETWORK,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
389,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,Keystone,Math,High School of Engineering and Science,AUTONOMY NETWORK,11,Not IEP,144,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
390,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,Keystone,Science,High School of Engineering and Science,AUTONOMY NETWORK,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
391,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,Keystone,Science,High School of Engineering and Science,AUTONOMY NETWORK,11,Not IEP,145,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
392,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,Keystone,Literature,High School of Engineering and Science,AUTONOMY NETWORK,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
393,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,Keystone,Literature,High School of Engineering and Science,AUTONOMY NETWORK,11,Not IEP,145,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
394,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,7,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
395,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
396,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
397,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
398,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
399,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,7,Not IEP,60,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
400,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
401,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,8,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
402,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
403,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
404,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
405,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,7,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
406,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
407,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,8,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
408,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,7,Not IEP,60,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
409,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
410,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
411,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
412,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
413,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
414,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
415,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,IEP,17,17,100%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,8,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
416,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,Keystone,Math,High School of Engineering and Science,AUTONOMY NETWORK,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
417,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,Keystone,Math,High School of Engineering and Science,AUTONOMY NETWORK,11,Not IEP,144,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
418,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,Keystone,Science,High School of Engineering and Science,AUTONOMY NETWORK,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
419,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,Keystone,Science,High School of Engineering and Science,AUTONOMY NETWORK,11,Not IEP,145,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
420,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,Keystone,Literature,High School of Engineering and Science,AUTONOMY NETWORK,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
421,403HS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,Keystone,Literature,High School of Engineering and Science,AUTONOMY NETWORK,11,Not IEP,145,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
422,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,7,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
423,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
424,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
425,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
426,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
427,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,7,Not IEP,60,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
428,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
429,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Literature,High School of Engineering and Science,AUTONOMY NETWORK,8,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
430,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
431,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
432,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
433,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,7,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
434,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
435,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,8,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
436,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,7,Not IEP,60,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
437,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Math,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,Not IEP,117,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
438,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
439,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
440,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
441,403,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,All Grades,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
442,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,Grades 3-8,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
443,403MS,403,HIGH SCHOOL OF ENGINEERING AND SCIENCE,2013-2014,Not IEP,166,159,96%,District,,,,PSSA,Science,High School of Engineering and Science,AUTONOMY NETWORK,8,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
444,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,IEP,23,22,96%,District,,,,Keystone,Math,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,IEP,12,12,100%,0,0%,0,0%,0,0%,0,0%,0.25,1
445,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,IEP,23,22,96%,District,,,,Keystone,Math,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,Not IEP,86,31,36%,50,58%,5,6%,0,0%,5,6%,0.424418605,1.697674375
446,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,IEP,23,22,96%,District,,,,Keystone,Science,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,IEP,11,10,91%,1,9%,0,0%,0,0%,0,0%,0.272727273,1.090909123
447,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,IEP,23,22,96%,District,,,,Keystone,Science,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,Not IEP,83,49,59%,23,28%,9,11%,2,2%,11,13%,0.391566265,1.566265032
448,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,IEP,23,22,96%,District,,,,Keystone,Literature,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,IEP,12,9,75%,3,25%,0,0%,0,0%,0,0%,0.3125,1.25
449,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,IEP,23,22,96%,District,,,,Keystone,Literature,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,Not IEP,84,23,27%,48,57%,13,15%,0,0%,13,15%,0.470238095,1.880952448
450,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,Not IEP,79,76,96%,District,,,,Keystone,Math,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,IEP,12,12,100%,0,0%,0,0%,0,0%,0,0%,0.25,1
451,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,Not IEP,79,76,96%,District,,,,Keystone,Math,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,Not IEP,86,31,36%,50,58%,5,6%,0,0%,5,6%,0.424418605,1.697674375
452,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,Not IEP,79,76,96%,District,,,,Keystone,Science,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,IEP,11,10,91%,1,9%,0,0%,0,0%,0,0%,0.272727273,1.090909123
453,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,Not IEP,79,76,96%,District,,,,Keystone,Science,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,Not IEP,83,49,59%,23,28%,9,11%,2,2%,11,13%,0.391566265,1.566265032
454,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,Not IEP,79,76,96%,District,,,,Keystone,Literature,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,IEP,12,9,75%,3,25%,0,0%,0,0%,0,0%,0.3125,1.25
455,406,406,MURRELL DOBBINS CAREER AND TECHNICAL HIGH SCHOOL,2013-2014,Not IEP,79,76,96%,District,,,,Keystone,Literature,Murrell Dobbins Career and Technical High School,NEIGHBORHOOD NETWORK 4,11,Not IEP,84,23,27%,48,57%,13,15%,0,0%,13,15%,0.470238095,1.880952448
456,414,414,STRAWBERRY MANSION HIGH SCHOOL,2013-2014,IEP,31,12,39%,District,,,,Keystone,Math,Strawberry Mansion High School,TURNAROUND NETWORK,11,IEP,14,9,64%,5,36%,0,0%,0,0%,0,0%,0.339285714,1.357142866
457,414,414,STRAWBERRY MANSION HIGH SCHOOL,2013-2014,IEP,31,12,39%,District,,,,Keystone,Math,Strawberry Mansion High School,TURNAROUND NETWORK,11,Not IEP,47,11,23%,26,55%,10,21%,0,0%,10,21%,0.494680851,1.978723407
458,414,414,STRAWBERRY MANSION HIGH SCHOOL,2013-2014,IEP,31,12,39%,District,,,,Keystone,Science,Strawberry Mansion High School,TURNAROUND NETWORK,11,IEP,13,11,85%,2,15%,0,0%,0,0%,0,0%,0.288461538,1.153846175
